SEQUENCE: 
SCORE: total_score         rms        Fnat        I_sc        Irms     cen_rms dslf_ca_dih dslf_cs_ang dslf_ss_dih dslf_ss_dst      fa_atr      fa_dun     fa_elec     fa_pair      fa_rep      fa_sol hbond_bb_sc hbond_lr_bb    hbond_sc hbond_sr_bb interchain_contact interchain_env interchain_pair interchain_vdw        st_rmsd description 
SCORE:    -766.158      79.691         nan      -1.146         nan      77.753       0.000       0.000       0.000       0.000   -1187.158      31.786     -24.748     -18.398      30.624     517.921     -15.886     -12.306     -12.839     -75.155              0.000        -74.020          -0.279          0.075         75.981 complex_global_dock_00090
SCORE:    -765.630      78.105         nan      -1.061         nan      82.194       0.000       0.000       0.000       0.000   -1188.655      31.783     -24.937     -18.620      30.524     520.732     -16.043     -12.306     -12.954     -75.155              8.000        -75.365          -0.597          0.000         82.900 complex_global_dock_00091
SCORE:    -765.798      80.990         nan      -1.809         nan      82.986       0.000       0.000       0.000       0.000   -1187.293      31.712     -24.784     -17.931      30.557     517.824     -15.952     -12.306     -12.470     -75.155              5.000        -74.321           0.377          0.529         83.882 complex_global_dock_00092
SCORE:    -765.966      36.390         nan      -1.427         nan      37.411       0.000       0.000       0.000       0.000   -1189.593      31.889     -24.743     -18.458      30.587     520.669     -16.045     -12.306     -12.810     -75.155             -1.000        -71.818          -2.464          0.040         37.551 complex_global_dock_00093
SCORE:    -767.387      98.621         nan      -3.035         nan      93.034       0.000       0.000       0.000       0.000   -1188.130      31.922     -24.766     -18.230      30.665     517.178     -15.862     -12.306     -12.702     -75.155              8.000        -77.121          -0.882          0.097         91.843 complex_global_dock_00094
SCORE:    -767.496      82.814         nan      -3.092         nan      82.632       0.000       0.000       0.000       0.000   -1192.814      31.911     -24.895     -18.457      30.741     522.208     -15.910     -12.306     -12.820     -75.155             -1.000        -69.847           0.485          0.000         82.577 complex_global_dock_00095
SCORE:    -767.600      80.076         nan      -3.733         nan      78.428       0.000       0.000       0.000       0.000   -1191.437      32.135     -24.881     -18.729      30.605     521.498     -16.496     -12.306     -12.834     -75.155             -3.000        -70.265          -0.351          0.000         79.142 complex_global_dock_00096
SCORE:    -766.812      90.192         nan      -2.236         nan      87.679       0.000       0.000       0.000       0.000   -1188.143      31.827     -24.819     -18.586      30.644     518.156     -15.860     -12.306     -12.569     -75.155             -2.000        -74.297          -0.798          0.911         88.611 complex_global_dock_00097
SCORE:    -764.787      40.141         nan      -1.878         nan      36.776       0.000       0.000       0.000       0.000   -1186.157      31.844     -24.543     -18.087      30.532     517.344     -16.251     -12.306     -12.009     -75.155              2.000        -71.899          -0.065          0.038         37.347 complex_global_dock_00098
SCORE:    -766.290      46.205         nan      -2.440         nan      53.462       0.000       0.000       0.000       0.000   -1189.304      31.954     -24.818     -18.243      30.623     519.235     -15.836     -12.306     -12.441     -75.155             16.000        -77.232          -0.199          0.000         53.536 complex_global_dock_00099
